edad,ingreso_mensual,antiguedad_cliente_meses,limite_credito,saldo_promedio,porcentaje_utilizacion,num_transacciones_mes,pagos_atrasados_12m,reclamos_12m,region_Norte,region_Sur,canal_adquisicion_Referido,canal_adquisicion_Sucursal,canal_adquisicion_Web,tipo_producto_Préstamo,tipo_producto_Tarjeta,tipo_contrato_Mensual,metodo_pago_Efectivo,metodo_pago_Transferencia,segmento_cliente,default_12m
-1.8612767852181586,-0.5663871769049285,-0.347267356928441,-0.45403030815872036,-0.9845556648797724,-1.4990530449975565,0.9325504232353227,-1.0988269783961213,-0.48849277951831244,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
-1.775305174022811,0.5717779821491662,0.22274939076657208,0.3097100122700299,-0.4791779172555901,-0.9292442244876138,-1.1656880290441534,0.7177162161750827,-0.48849277951831244,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1
-0.5717026172879429,-0.21925402990324827,1.0120033491135132,-0.5113749180088374,0.1462754861658543,1.286678966384385,0.0,0.7177162161750827,-0.48849277951831244,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1
-1.0875322844600293,-0.8643829535362832,-0.7857417782322973,-0.677688631344622,-0.5672372684239448,-0.23281122164212845,-1.8651008464706453,-1.0988269783961213,-0.48849277951831244,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1
0.28801349466553416,0.15645013981911282,-0.6103520097107548,0.07725356321133414,0.5079169162341454,0.7168701458744426,1.8651008464706453,-0.1905553811105193,-0.48849277951831244,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1
-0.9155890620693338,-0.7016566274962549,-0.4349622411892123,-0.8454429377122827,-0.2927502339246037,1.1600547840488422,0.23313760580883067,-1.0988269783961213,-0.48849277951831244,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1
-1.43141872924142,2.244053178523618,2.415121497285853,1.5291650637676024,0.5988741742766696,-0.3594354039776712,-0.699412817426492,0.7177162161750827,-0.48849277951831244,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1.4916160514004022,1.7173550204120829,-0.5665045675803692,2.4105450118177187,0.6231153735896338,-0.6759958598165283,-0.46627521161766133,-0.1905553811105193,-0.48849277951831244,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.22781617250655212,-0.23527689656335077,-0.5226571254499836,0.6541276726496085,1.0406591552136153,0.7168701458744426,-0.699412817426492,2.534259410746287,-0.48849277951831244,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1
0.03009866107949103,1.3770004072029176,0.0912070643754152,1.577130250942599,2.4169388522907362,1.096742692881071,-0.9325504232353227,-0.1905553811105193,0.3241719676424137,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
-1.5173903404367677,-0.20067750680087218,-0.4349622411892123,-0.16688775777245313,-0.976584542766071,-1.5623651361653277,0.0,0.7177162161750827,-0.48849277951831244,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
-0.5717026172879429,0.5000458209589818,2.1520368445035394,1.0336574946858959,0.09249448713224069,-0.6126837686487568,0.46627521161766133,0.7177162161750827,0.3241719676424137,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.11607027227483874,1.5887144564493578,1.3189354440262127,1.1101651610534378,-0.2866716642380351,-0.9925563156553852,1.1656880290441534,0.7177162161750827,0.3241719676424137,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1
-1.173503895655377,-0.04710958719237744,-0.25957247266766975,-0.1213795295352643,-0.21650448049429152,-0.23281122164212845,0.699412817426492,-0.1905553811105193,-0.48849277951831244,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.37398510586088185,-0.4349206952081636,0.047359622245029584,-0.7423504641187095,-0.9730056994899339,-1.3724288626620136,-0.9325504232353227,0.7177162161750827,-0.48849277951831244,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1
-0.6576742284832907,-1.077822289762815,-0.9611315467538397,-1.1090603425685492,-0.8848090682646129,-0.4860595863132141,-0.699412817426492,0.7177162161750827,-0.48849277951831244,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.3137877837018998,-0.3145657567984029,0.22274939076657208,-0.3999227236392028,-0.45861869200782734,-0.3594354039776712,-1.6319632406618145,0.7177162161750827,-0.48849277951831244,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
-0.6576742284832907,0.5723292629917139,0.2665968328969577,1.122928114757305,-0.025353270427090534,-0.8026200421520711,-0.9325504232353227,-0.1905553811105193,-0.48849277951831244,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
1.9214741073771406,0.733163276507411,-0.5665045675803692,0.5520801989029714,-0.19300636925087644,-0.6759958598165283,-0.46627521161766133,-1.0988269783961213,-0.48849277951831244,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
-0.05587295011585668,-0.23527689656335077,-0.7857417782322973,0.5410925495413585,-0.5487310971624544,-1.1191804979909281,0.9325504232353227,-1.0988269783961213,1.949501461963866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-1.0875322844600293,-0.6094952147678823,1.5820200968085263,-0.4722237026739865,-0.9058081360829545,-1.3091167714942422,-1.1656880290441534,-0.1905553811105193,-0.48849277951831244,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0
0.8038431618376204,-1.1477113771729237,-0.4349622411892123,-1.237768795384277,-0.5415597509030196,2.8061691544108984,0.46627521161766133,-0.1905553811105193,0.3241719676424137,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
-1.2594755068507246,-0.5833619926206385,0.0912070643754152,-0.33364071020325203,0.19924168366732475,0.9701185105455281,0.46627521161766133,1.6259878134606849,-0.48849277951831244,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.20204188347018645,-0.46708614625949996,-0.9611315467538397,-0.39076931449841584,-0.9810587798466003,-1.4990530449975565,0.46627521161766133,-0.1905553811105193,0.3241719676424137,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-1.8612767852181586,-0.4726066784095642,-0.4788096833195979,-0.4179365305244821,-0.6053997582898673,-0.6759958598165283,0.46627521161766133,-1.0988269783961213,0.3241719676424137,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
-1.3454471180460723,0.3278154518120571,0.7489186963311996,-0.1964065709534095,-0.9102803242074097,-1.435740953829785,-0.46627521161766133,0.7177162161750827,0.3241719676424137,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
0.20204188347018645,2.7041168336737806,-0.5226571254499836,3.211215888156652,1.766884316272639,-0.23281122164212845,-0.699412817426492,-0.1905553811105193,-0.48849277951831244,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.7178715506422727,-0.15257511552548694,-0.04033526201574166,-0.5103221341779391,-0.17072875284228134,0.5269338723711283,-0.23313760580883067,-1.0988269783961213,1.949501461963866,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.20204188347018645,-0.4090877328543215,-0.7857417782322973,-0.6185651031596966,-0.9140340117352054,-1.2458046803264708,-1.1656880290441534,0.7177162161750827,0.3241719676424137,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1
-0.1418445613112044,-0.43759600031271567,-0.4788096833195979,-0.6972931509524787,0.05699700613339597,1.6665515133910138,-0.23313760580883067,0.7177162161750827,1.1368367148031397,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
-0.3137877837018998,-0.15186260193214188,1.757409865330069,-0.2516091952167635,0.39503651118384936,1.1600547840488422,-0.46627521161766133,-1.0988269783961213,-0.48849277951831244,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
-1.5173903404367677,-0.756948840898525,-0.1280301462765129,-0.630307242966796,-0.4869011156843225,-0.10618703930658555,-1.398825634852984,-0.1905553811105193,0.3241719676424137,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1
-0.7436458396786384,-0.23527689656335077,1.4066303282869839,0.00791856006560624,0.5485606919058323,0.9068064193777566,2.797651269705968,1.6259878134606849,-0.48849277951831244,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-0.48573100609259523,0.14882006539064843,1.4066303282869839,-0.2339907035169972,4.388007754273708,0.40030969003558536,1.1656880290441534,-0.1905553811105193,4.387495703446044,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1
1.0617579954236636,-0.07888016282409566,2.0204945181123826,0.17083984639097274,1.6274077783948524,2.2996724250687275,-0.9325504232353227,-1.0988269783961213,-0.48849277951831244,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.37398510586088185,0.15565942351430276,1.3627828861565983,0.1175203902476362,-0.6126667224994281,-1.0558684068231567,-0.23313760580883067,-1.0988269783961213,0.3241719676424137,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1
-1.8612767852181586,0.13160002141923421,-0.9611315467538397,-0.3188130547533901,0.309903069289344,1.1600547840488422,0.699412817426492,-1.0988269783961213,-0.48849277951831244,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.28801349466553416,-1.0961719284553861,1.8451047495908401,-1.1766570152958435,-0.8298007445425988,0.08374923419672847,1.6319632406618145,-0.1905553811105193,-0.48849277951831244,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0
-0.39975939489724754,0.3484706222944769,-0.8734366624930685,0.6605280534625931,-0.037985767609424737,-0.5493716774809854,0.0,-0.1905553811105193,-0.48849277951831244,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1
-0.7436458396786384,-0.6792925829484955,-0.9611315467538397,-0.5698154016010727,-0.5935315217231815,-0.4860595863132141,0.699412817426492,-1.0988269783961213,-0.48849277951831244,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
0.631899939446925,-0.23527689656335077,-0.9611315467538397,-1.001166262867958,-0.718523306127626,0.020437143028957012,1.1656880290441534,-1.0988269783961213,0.3241719676424137,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1.0617579954236636,-0.8767679459149165,-0.5665045675803692,-1.0615883263774482,-1.0861292473276927,-1.6889893185008704,0.699412817426492,-1.0988269783961213,0.3241719676424137,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.9757863842283159,0.13139341178647565,0.003512180114643959,-0.06598397366941658,-0.821971000398012,-1.3091167714942422,1.398825634852984,0.7177162161750827,0.3241719676424137,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
-0.9155890620693338,-0.4130519344996806,-0.4788096833195979,-0.22567296065444636,-0.09603679110151336,0.14706132536449992,1.1656880290441534,1.6259878134606849,-0.48849277951831244,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1
-0.3137877837018998,-1.0714753190817161,-0.9611315467538397,-0.9622182651144082,-0.7770100742781452,-0.3594354039776712,0.699412817426492,0.7177162161750827,0.3241719676424137,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
0.28801349466553416,0.17666119613765835,-0.347267356928441,0.24907944919012193,0.019336510505633692,-0.23281122164212845,-1.398825634852984,0.7177162161750827,1.1368367148031397,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1
0.9757863842283159,-0.9978836711967042,-0.3911147990588266,-1.1347961395438375,-0.8199848789768275,-0.04287494813881409,1.398825634852984,-0.1905553811105193,-0.48849277951831244,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
-0.48573100609259523,-0.1389301905732557,0.44198660141850016,-0.13941251838102212,-0.12927085862380897,-0.04287494813881409,0.699412817426492,-0.1905553811105193,-0.48849277951831244,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0
-0.22781617250655212,-0.05337256236856971,-0.698046893971526,0.3726287886354214,1.4188035604882607,1.5399273310554709,0.46627521161766133,-1.0988269783961213,1.949501461963866,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1
-1.173503895655377,0.6526531023217061,-0.7857417782322973,1.2109922173145602,1.4542948946188834,0.5902459635388998,-0.9325504232353227,-0.1905553811105193,0.3241719676424137,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-1.2594755068507246,2.2150003884816925,-0.698046893971526,3.298210804916803,2.823897043850433,0.27368550770004285,-0.9325504232353227,-0.1905553811105193,-0.48849277951831244,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1
0.8038431618376204,-0.9728790783050437,-0.6541994518411404,-0.9162360478538019,-0.9541819400369542,-1.1824925891586995,-0.23313760580883067,-0.1905553811105193,1.1368367148031397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1
1.4056444402050543,-0.29178366565725805,-0.08418270414612729,-0.34834354391029004,-0.9061878759420255,-1.3724288626620136,-1.398825634852984,-0.1905553811105193,-0.48849277951831244,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1
-0.05587295011585668,-0.44887456914395923,-0.347267356928441,-0.2060598230643458,-0.6102161710347753,-0.8659321333198424,0.9325504232353227,-0.1905553811105193,-0.48849277951831244,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1
1.0617579954236636,0.13160195235038152,-0.6103520097107548,0.5123410147795412,1.4709057815118087,1.413303148719928,0.699412817426492,-0.1905553811105193,-0.48849277951831244,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1
0.37398510586088185,-0.07362030637891379,-0.5226571254499836,-0.3759374890571455,0.3736570205210788,1.413303148719928,-0.23313760580883067,-0.1905553811105193,-0.48849277951831244,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
-0.6576742284832907,-0.49771843797989856,-0.5226571254499836,-0.3371276570189263,0.17938320139691225,0.9068064193777566,-0.23313760580883067,-1.0988269783961213,0.3241719676424137,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
0.37398510586088185,-0.5516194154905557,2.7659010343289383,-0.3179404145513331,-0.580612853675828,-0.7393079509842996,1.1656880290441534,1.6259878134606849,-0.48849277951831244,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1
1.57758766259575,-0.88153734584869,-0.7418943361019116,-0.7380025530769218,-0.7056729366160767,-0.5493716774809854,-0.9325504232353227,2.534259410746287,-0.48849277951831244,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1
-0.05587295011585668,0.7915362905551613,0.7489186963311996,1.0745398124540726,-0.07122461602922661,-0.8026200421520711,-0.23313760580883067,1.6259878134606849,-0.48849277951831244,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1
1.57758766259575,0.15735285013046454,0.2665968328969577,0.19404974057050148,0.527830720318559,0.5902459635388998,1.398825634852984,-0.1905553811105193,0.3241719676424137,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
-1.8612767852181586,0.6954473638732275,-0.9611315467538397,1.0563280699766093,-0.7805267658867003,-1.4990530449975565,-1.6319632406618145,-0.1905553811105193,-0.48849277951831244,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1
0.8038431618376204,-0.4709808343835572,4.212866624631664,-0.4657771739560825,-0.45149310576738116,-1.3091167714942422,1.6319632406618145,-1.0988269783961213,10.888813680731852,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1
0.11607027227483874,-0.6719251151560609,0.44198660141850016,-0.7677871337103047,0.03841365752644691,1.9197998780620988,-0.9325504232353227,-1.0988269783961213,1.1368367148031397,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
-0.3137877837018998,-0.8662588531458626,0.17890194863618644,-0.967860263489925,-0.8958918716695511,-0.8659321333198424,-0.699412817426492,0.7177162161750827,-0.48849277951831244,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1
0.11607027227483874,0.05813581498994261,-0.4788096833195979,0.09496351672265747,1.003690523753549,1.4766152398876995,1.1656880290441534,-0.1905553811105193,-0.48849277951831244,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
-1.8612767852181586,-0.8504667327578597,-0.17187758840689854,-0.8757173533364349,-0.3984442670375878,0.9068064193777566,0.23313760580883067,-0.1905553811105193,0.3241719676424137,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.22781617250655212,2.369042351686844,-0.698046893971526,2.441608389816333,1.0083320922467987,-0.42274749514544263,-0.46627521161766133,-0.1905553811105193,-0.48849277951831244,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.37398510586088185,-0.9530793103208678,-0.9611315467538397,-1.0427093852746467,-0.5447930035879877,1.0334306017132995,-0.699412817426492,-0.1905553811105193,0.3241719676424137,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
1.4916160514004022,-0.021641570825370656,0.8804610227223564,0.05639776818154088,-0.8164333551150121,-1.3724288626620136,-0.46627521161766133,0.7177162161750827,0.3241719676424137,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1
-0.5717026172879429,1.7606851153569738,1.3627828861565983,2.081566049629041,1.6791999240658495,0.14706132536449992,-1.8651008464706453,-1.0988269783961213,-0.48849277951831244,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
-0.8296174508739861,0.30610695838879826,-0.8295892203626829,0.6339282342674916,0.9386730496094379,0.5902459635388998,-1.8651008464706453,0.7177162161750827,1.1368367148031397,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
-0.5717026172879429,-0.23527689656335077,0.6173763699400426,-0.03608596926972629,0.08119859229559365,0.21037341653227137,-1.398825634852984,1.6259878134606849,0.3241719676424137,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
0.8898147730329682,-0.8202524876308466,0.39813915928811455,-0.7213537233793136,-0.32996200817213256,0.5902459635388998,2.098238452279476,-1.0988269783961213,-0.48849277951831244,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
0.28801349466553416,-0.9786824918681839,-0.8295892203626829,-1.0945874143878256,-0.6452779073751899,0.7801822370422138,-0.699412817426492,0.7177162161750827,-0.48849277951831244,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
-0.5717026172879429,0.5057044146860763,-0.4349622411892123,0.061784285083438736,-0.23018057930371294,-0.42274749514544263,-0.23313760580883067,-0.1905553811105193,-0.48849277951831244,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1
0.5459283282515773,1.6425642642846123,-0.4349622411892123,1.066839784318814,0.9103790151818558,0.14706132536449992,-0.699412817426492,-1.0988269783961213,0.3241719676424137,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1
0.11607027227483874,-0.5503990670054768,0.4858340435488858,-0.3581135557806605,-1.0360800802904173,-1.625677227333099,1.398825634852984,-1.0988269783961213,0.3241719676424137,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0
0.9757863842283159,-0.8904321801786204,0.8804610227223564,-0.8774048098596864,-0.4627145552000017,0.6535580547066712,0.699412817426492,-1.0988269783961213,-0.48849277951831244,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1
-0.7436458396786384,-1.2465267786348122,-0.9172841046234541,-1.2649296174235172,-0.8302754193664376,0.6535580547066712,-0.9325504232353227,-0.1905553811105193,-0.48849277951831244,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1
-0.3137877837018998,-0.8255490317678266,-0.17187758840689854,-0.7249613219464032,-0.4646795040750869,0.21037341653227137,-0.9325504232353227,-0.1905553811105193,-0.48849277951831244,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
-0.39975939489724754,-0.33683422025437215,0.4858340435488858,-0.601372784581865,-0.11256230482468367,0.9068064193777566,-0.9325504232353227,1.6259878134606849,-0.48849277951831244,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1
-1.5173903404367677,1.8252448328005983,0.6173763699400426,0.8809657532841018,-0.14247501455082376,-0.8026200421520711,0.699412817426492,1.6259878134606849,1.949501461963866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.28801349466553416,0.3900464662920663,-0.8734366624930685,0.18171712997997755,0.6060878656283033,0.7168701458744426,-2.564513663897137,-0.1905553811105193,-0.48849277951831244,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
0.28801349466553416,0.007289570554277258,-0.25957247266766975,-0.21772523502953123,0.07856090284283775,0.46362178120335684,0.699412817426492,-1.0988269783961213,0.3241719676424137,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.03009866107949103,-0.5270946589889937,1.0120033491135132,-0.6448605129819874,-0.2779021322407831,0.5269338723711283,-0.23313760580883067,-1.0988269783961213,-0.48849277951831244,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.22781617250655212,-0.6326190807220952,-0.6103520097107548,-0.3907276145843322,0.4264490567562485,1.6032394222232422,0.9325504232353227,1.6259878134606849,-0.48849277951831244,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
-1.43141872924142,1.4562313395035515,-0.4349622411892123,1.5834678038850312,3.38119328943685,1.8564877868943275,-0.23313760580883067,1.6259878134606849,-0.48849277951831244,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.48573100609259523,-0.23527689656335077,0.705071254200814,-0.0138076511708262,-0.03021680916170356,0.020437143028957012,-0.46627521161766133,0.7177162161750827,-0.48849277951831244,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.39975939489724754,-0.23527689656335077,-0.9172841046234541,-1.1538591162674612,-0.759268846617661,0.46362178120335684,0.23313760580883067,0.7177162161750827,-0.48849277951831244,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1
